PARENT NAME,VARIETY NAME,SUB-VARIETY,TAGS,PARENT IMAGE,VARIETY IMAGE
Lettuce,Oak Leaf,Red,"vegetable, leaf greens",lettuce.jpeg,
Lettuce,Radicchio,,"vegetable, leaf greens",lettuce.jpeg,
Lettuce,Romaine,,"vegetable, leaf greens",lettuce.jpeg,
Limes,Bearss (Persian),,"fruit, citrus",limes.jpeg,
Limes,Kafir,,"fruit, citrus",limes.jpeg,
Limes,Limequat,,"fruit, citrus",limes.jpeg,
Limes,Mexican (Key),,"fruit, citrus",limes.jpeg,
Limes,Mexican Sweet,,"fruit, citrus",limes.jpeg,
Limes,Pastestine Sweet,,"fruit, citrus",limes.jpeg,
Limes,Rangpur,,"fruit, citrus",limes.jpeg,
Limes,Thornless Mexican,,"fruit, citrus",limes.jpeg,
Loquat,,,"fruit, exotic",loquat.jpeg,
Malanga,,,"vegetable, exotic",malanga.jpeg,
Mandarins,Clementines,,"fruit, citrus",mandarins.jpeg,
Mandarins,Common,,"fruit, citrus",mandarins.jpeg,
Mandarins,King,,"fruit, citrus",mandarins.jpeg,
Mandarins,Mediterranean,,"fruit, citrus",mandarins.jpeg,
Mandarins,Satsumas,,"fruit, citrus",mandarins.jpeg,
Mandarins,Tangelos,,"fruit, citrus",mandarins.jpeg,
Mandarins,Tangerines,,"fruit, citrus",mandarins.jpeg,
Mandarins,Tangors,,"fruit, citrus",mandarins.jpeg,
Mangos,Ataulfo,,"fruit, tropical",mangos_haden.jpeg,
Mangos,Francis,,"fruit, tropical",mangos_haden.jpeg,
Mangos,Haden,,"fruit, tropical",mangos_haden.jpeg,mangos_haden.jpeg
Mangos,Keitt,,"fruit, tropical",mangos_haden.jpeg,
Mangos,Kent,,"fruit, tropical",mangos_haden.jpeg,
Mangos,Tommy Atkins,,"fruit, tropical",mangos_haden.jpeg,
Melons,Canary,,fruit,melons.jpeg,
Melons,Casaba,,"fruit, exotic",melons.jpeg,
Melons,European Cantaloupe,,fruit,melons.jpeg,
Melons,Honeydew,,fruit,melons.jpeg,
Melons,Horned Melon,,"fruit, exotic",melons.jpeg,
Melons,Japanese,,"fruit, exotic, asian",melons.jpeg,
Melons,Korean,,"fruit, exotic, asian",melons.jpeg,
Melons,Momordica (Bitter Melon),,"fruit, exotic",melons.jpeg,
Melons,North American Cantaloupe,,fruit,melons.jpeg,
Melons,Persian,,"fruit, exotic",melons.jpeg,
Melons,Tiger,,fruit,melons.jpeg,
Melons,Watermelon,,fruit,melons.jpeg,
Misc. Tropical Fruits,Atemoya,,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Carambola (Star Fruit),,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Chayote,,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Jaboticaba,,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Jackfruit,,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Longan,,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Lychee,,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Mamey Sapote,,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Naranjillo,,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Passion Fruit,,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Pitaya (dragon fruit),,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Sapodilla,,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Sapote,,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Spondias,,"fruit, tropical",misctropicalfruits.jpeg,
Misc. Tropical Fruits,Sugar Apple,,"fruit, tropical",misctropicalfruits.jpeg,
Mushrooms,Bear Tooth,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Black Truffle,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Black Trumpet,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Bluefoot,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Brown Beech,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Caesar's,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Cauliflower,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Chaga,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Chanterelle,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Chicken of the Woods,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Chicken of the Woods,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Crimini,,"fungi, garnish",mushrooms_crimini.jpeg,mushrooms_crimini.jpeg
Mushrooms,Enoki,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Enokitake,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Giant Puffball,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Hedgehog,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,King Oyster,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,King Trumpet,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Lion's Mane,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Lobster,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Maitake,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Matsutake,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Morel,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Nameko,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Oyster,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Pink Oyster,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Porcini,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Portabello,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Portabello,Baby,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Reishi,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Shaggy Mane,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Shiitake,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Turkey Tail,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,White Button,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,White Truffle,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Wood Ear,,"fungi, garnish",mushrooms_crimini.jpeg,
Mushrooms,Yellow Foot,,"fungi, garnish",mushrooms_crimini.jpeg,
Nectarines,Doughnut,,fruit,nectarines_yellow.jpeg,
Nectarines,Dwarf,,fruit,nectarines_yellow.jpeg,
Nectarines,White,,fruit,nectarines_yellow.jpeg,
Nectarines,Yellow,,fruit,nectarines_yellow.jpeg,nectarines_yellow.jpeg
Nuts,Acorn,,,nuts.jpeg,
Nuts,Almond,,,nuts.jpeg,
Nuts,Bambara groundnut,,,nuts.jpeg,
Nuts,Beech,,,nuts.jpeg,
Nuts,Brazil,,,nuts.jpeg,
Nuts,Butternut,,,nuts.jpeg,
Nuts,Cacao,,,nuts.jpeg,
Nuts,Candle,,,nuts.jpeg,
Nuts,Cashew,,,nuts.jpeg,
Nuts,Chestnut,,,nuts.jpeg,
Nuts,Ginkgo,,,nuts.jpeg,
Nuts,Hazelnut,,,nuts.jpeg,
Nuts,Hickory,,,nuts.jpeg,
Nuts,Kola,,,nuts.jpeg,
Nuts,Lychee,,,nuts.jpeg,
Nuts,Macadamia,,,nuts.jpeg,
Nuts,Maya,,,nuts.jpeg,
Nuts,Nutmeg,,,nuts.jpeg,
Nuts,Peanut,,,nuts.jpeg,
Nuts,Pecan,,,nuts.jpeg,
Nuts,Pine,,,nuts.jpeg,
Nuts,Pistachio,,,nuts.jpeg,
Nuts,Walnut,,,nuts.jpeg,
Okra,Annie Oakley,,vegetable,okra_emerald.jpeg,
Okra,Chinese,,"vegetable, asian",okra_emerald.jpeg,
Okra,Clemson,,vegetable,okra_emerald.jpeg,
Okra,Emerald,,vegetable,okra_emerald.jpeg,okra_emerald.jpeg
Okra,Purple,,vegetable,okra_emerald.jpeg,
Olives,Arbequina,,"seasoning, garnish",olives.jpeg,
Olives,Arbosana,,"seasoning, garnish",olives.jpeg,
Olives,Ascolano,,"seasoning, garnish",olives.jpeg,
Olives,Barouni,,"seasoning, garnish",olives.jpeg,
Olives,California Sevillano,,"seasoning, garnish",olives.jpeg,
Olives,Frantoio,,"seasoning, garnish",olives.jpeg,
Olives,Koroneiki,,"seasoning, garnish",olives.jpeg,
Olives,Leccino,,"seasoning, garnish",olives.jpeg,
Olives,Manzanillo,,"seasoning, garnish",olives.jpeg,
Olives,Mission,,"seasoning, garnish",olives.jpeg,
Olives,Sevillano,,"seasoning, garnish",olives.jpeg,
Onions,Green (Scallions),,vegetable,onions.jpeg,
Onions,Leek,,vegetable,onions.jpeg,
Onions,Pearl,,vegetable,onions.jpeg,
Onions,Rakkyo,,"vegetable, asian",onions.jpeg,
Onions,Red (Bermuda),,vegetable,onions.jpeg,
Onions,Shallot,,vegetable,onions.jpeg,
Onions,Sweet,,vegetable,onions.jpeg,
Onions,White,,vegetable,onions.jpeg,
Onions,Yellow (Brown),,vegetable,onions.jpeg,
Oranges,Dream Navel,,"fruit, citrus",oranges_dreamnavel.jpeg,oranges_dreamnavel.jpeg
Oranges,Hamlin,,"fruit, citrus",oranges_dreamnavel.jpeg,
Oranges,Midsweet,,"fruit, citrus",oranges_dreamnavel.jpeg,
Oranges,Parson Brown,,"fruit, citrus",oranges_dreamnavel.jpeg,
Oranges,Pineapple,,"fruit, citrus",oranges_dreamnavel.jpeg,
Oranges,Queen,,"fruit, citrus",oranges_dreamnavel.jpeg,
Oranges,Summerfield Navel,,"fruit, citrus",oranges_dreamnavel.jpeg,
Oranges,Valencia,,"fruit, citrus",oranges_dreamnavel.jpeg,
Oranges,Washington Navel,,"fruit, citrus",oranges_dreamnavel.jpeg,
Papayas,Green,,"fruit, tropical",papayas_red.jpeg,
Papayas,Red,,"fruit, tropical",papayas_red.jpeg,papayas_red.jpeg
Papayas,Yellow,,"fruit, tropical",papayas_red.jpeg,
Peaches,Doughnut,,fruit,papayas_red.jpeg,
Peaches,Dwarf,,fruit,papayas_red.jpeg,
Peaches,White,,fruit,papayas_red.jpeg,
Peaches,Yellow,,fruit,papayas_red.jpeg,
Pears,Anjou,Green,fruit,pears_anjou_green.jpeg,pears_anjou_green.jpeg
Pears,Anjou,Red,fruit,pears_anjou_green.jpeg,
Pears,Asian,,fruit,pears_anjou_green.jpeg,
Pears,Bartlett,Green,fruit,pears_anjou_green.jpeg,
Pears,Bartlett,Red,fruit,pears_anjou_green.jpeg,
Pears,Bosc,,fruit,pears_anjou_green.jpeg,
Pears,Comice,,fruit,pears_anjou_green.jpeg,
Pears,Concorde,,fruit,pears_anjou_green.jpeg,
Pears,Forelle,,fruit,pears_anjou_green.jpeg,
Pears,Seckel,,fruit,pears_anjou_green.jpeg,
Pears,Starkrimson,,fruit,pears_anjou_green.jpeg,
Peas,Shelling,,vegetable,peas_shelling.jpeg,peas_shelling.jpeg
Peas,Snap,,vegetable,peas_shelling.jpeg,
Peas,Snow,,vegetable,peas_shelling.jpeg,
Peppers,Aji,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Aji Cito,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Ancho L,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Baccio di Satana,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Banana,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Bangalore Torpedo,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Bell,Green,vegetable,peppers.jpeg,
Peppers,Bell,Orange,vegetable,peppers.jpeg,
Peppers,Bell,Purple,vegetable,peppers.jpeg,
Peppers,Bell,Red,vegetable,peppers.jpeg,
Peppers,Bell,Yellow,vegetable,peppers.jpeg,
Peppers,Cheiro,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Chili Blanco,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Chocolate Congo,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Croome Chile,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Cubanelle,,vegetable,peppers.jpeg,
Peppers,Habanero,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,"Habanero, Chocolate",,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Jalapeno,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,"Jalapeno, Jumbo",,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,"Jalapeno, Purple",,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Kerinting,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Peter Pepper,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Pimento,,vegetable,peppers.jpeg,
Peppers,Piri Piri,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Rocoto Yellow,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Scotch Bonnet,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Peppers,Sweet Cherry,,vegetable,peppers.jpeg,
Peppers,Yellow Mushroom,,"garnish, seasoning, spicy, hot",peppers.jpeg,
Persimmons,Black,,"fruit, tropical",persimmons_fuyu.jpeg,
Persimmons,Caucasian,,"fruit, tropical",persimmons_fuyu.jpeg,
Persimmons,Cinnamon,,"fruit, tropical",persimmons_fuyu.jpeg,
Persimmons,Fuyu,,"fruit, asian",persimmons_fuyu.jpeg,
Persimmons,Hachiya,,"fruit, asian",persimmons_fuyu.jpeg,
Persimmons,Sweet Pumpkin,,"fruit, tropical",persimmons_fuyu.jpeg,
Pineapples,,,"fruit, tropical",pineapples.jpeg,
Plums,Ariel,,fruit,plums_flavorking.jpeg,
Plums,Avalon,,fruit,plums_flavorking.jpeg,
Plums,Belle de Louvain,,fruit,plums_flavorking.jpeg,
Plums,Blue Tit,,fruit,plums_flavorking.jpeg,
Plums,Czar,,fruit,plums_flavorking.jpeg,
Plums,Damson,,fruit,plums_flavorking.jpeg,
Plums,Excalibur,,fruit,plums_flavorking.jpeg,
Plums,Flavor King,,fruit,plums_flavorking.jpeg,plums_flavorking.jpeg
Plums,Greengage,,fruit,plums_flavorking.jpeg,
Plums,Guinevere,,fruit,plums_flavorking.jpeg,
Plums,Jubileum,,fruit,plums_flavorking.jpeg,
Plums,Marjorie's Seedling,,fruit,plums_flavorking.jpeg,
Plums,Opal,,fruit,plums_flavorking.jpeg,
Plums,Pershore,,fruit,plums_flavorking.jpeg,
Plums,President,,fruit,plums_flavorking.jpeg,
Plums,Valor,,fruit,plums_flavorking.jpeg,
Plums,Victoria,,fruit,plums_flavorking.jpeg,
Pluots,,,fruit,pluots.jpeg,
Pomegranates,Balegal,,fruit,pomegranates.jpeg,
Pomegranates,Cloud,,fruit,pomegranates.jpeg,
Pomegranates,Crab,,fruit,pomegranates.jpeg,
Pomegranates,Francis,,fruit,pomegranates.jpeg,
Pomegranates,Freshman,,fruit,pomegranates.jpeg,
Pomegranates,Granada,,fruit,pomegranates.jpeg,
Potatoes,Fingerling,,vegetable,potatoes.jpeg,
Potatoes,Purple,,vegetable,potatoes.jpeg,
Potatoes,Red,,vegetable,potatoes.jpeg,
Potatoes,Sweet,,vegetable,potatoes.jpeg,
Potatoes,Yam,,vegetable,potatoes.jpeg,
Potatoes,Yellow,,vegetable,potatoes.jpeg,
Radishes,Black Spanish,,vegetable,radishes_cherrybelle.jpeg,
Radishes,Cherry Belle,,vegetable,radishes_cherrybelle.jpeg,radishes_cherrybelle.jpeg
Radishes,Daikon,,"vegetable, asian",radishes_cherrybelle.jpeg,
Radishes,French Breakfast,,vegetable,radishes_cherrybelle.jpeg,
Radishes,Purple,,vegetable,radishes_cherrybelle.jpeg,
Radishes,Snow Belle,,vegetable,radishes_cherrybelle.jpeg,
Roots,Burdock,,,roots_ginger.jpeg,
Roots,Cassava (Tapioca),,,roots_ginger.jpeg,
Roots,Celeriac,,,roots_ginger.jpeg,
Roots,"Chicory, root",,,roots_ginger.jpeg,
Roots,Cushcush,,,roots_ginger.jpeg,
Roots,Ginger,,,roots_ginger.jpeg,roots_ginger.jpeg
Roots,Ginseng,,,roots_ginger.jpeg,
Roots,Horseradish,,,roots_ginger.jpeg,
Roots,Jicama,,,roots_ginger.jpeg,
Roots,Kohlrabi,,,roots_ginger.jpeg,
Roots,Lovage,,,roots_ginger.jpeg,
Roots,Parsley root,,,roots_ginger.jpeg,
Roots,Parsnip,,,roots_ginger.jpeg,
Roots,Rampion,,,roots_ginger.jpeg,
Roots,Rutabaga,,,roots_ginger.jpeg,
Roots,Salsify,,,roots_ginger.jpeg,
Roots,Sassafrass,,,roots_ginger.jpeg,
Roots,Skirret,,,roots_ginger.jpeg,
Roots,Taro,,,roots_ginger.jpeg,
Roots,Tigernut (Chufa),,"tuber, nut",roots_ginger.jpeg,
Seaweed,Bladderwrack,,,seaweed.jpeg,
Seaweed,Dulse,,,seaweed.jpeg,
Seaweed,Grapestone,,,seaweed.jpeg,
Seaweed,Irish Moss,,,seaweed.jpeg,
Seaweed,Kombu,,,seaweed.jpeg,
Seaweed,Laver,,,seaweed.jpeg,
Seaweed,Nori,,,seaweed.jpeg,
Seaweed,Sea Grapes,,,seaweed.jpeg,
Seaweed,Sea Lettuce,,,seaweed.jpeg,
Seaweed,Sea Palm Fronds,,,seaweed.jpeg,
Seaweed,Sea Whip Fronds,,,seaweed.jpeg,
Seaweed,Spirulina,,,seaweed.jpeg,
Seaweed,Wakame,,,seaweed.jpeg,
Seeds,Alfalfa,,,seeds.jpeg,
Seeds,Broccoli,,,seeds.jpeg,
Seeds,Chia,,,seeds.jpeg,
Seeds,Flax,,,seeds.jpeg,
Seeds,Hemp,,,seeds.jpeg,
Seeds,Lovage,,,seeds.jpeg,
Seeds,Millet,,,seeds.jpeg,
Seeds,Mung Bean,,,seeds.jpeg,
Seeds,Mustard,,,seeds.jpeg,
Seeds,Poppy,,,seeds.jpeg,
Seeds,Pumpkin,,,seeds.jpeg,
Seeds,Radish,,,seeds.jpeg,
Seeds,Sesame,,,seeds.jpeg,
Seeds,Soybean,,,seeds.jpeg,
Seeds,Sunflower,,,seeds.jpeg,
Seeds,Wheat,,,seeds.jpeg,
Shell Beans,Black,,vegetable,shellbeans.jpeg,
Shell Beans,Black Eye Pea,,vegetable,shellbeans.jpeg,
Shell Beans,Garbanzo,,vegetable,shellbeans.jpeg,
Shell Beans,Great Northern,,vegetable,shellbeans.jpeg,
Shell Beans,Guar,,vegetable,shellbeans.jpeg,
Shell Beans,"Kidney, Red",,vegetable,shellbeans.jpeg,
Shell Beans,"Kidney, White",,vegetable,shellbeans.jpeg,
Shell Beans,Lentil,,vegetable,shellbeans.jpeg,
Shell Beans,"Mexican, Red",,vegetable,shellbeans.jpeg,
Shell Beans,Navy,,vegetable,shellbeans.jpeg,
Shell Beans,Pinto,,vegetable,shellbeans.jpeg,
Shell Beans,Soy,,vegetable,shellbeans.jpeg,
Spinach,Catalina,,"vegetable, leaf green",spinach_savoy.jpeg,
Spinach,Indian Summer,,"vegetable, leaf green",spinach_savoy.jpeg,
Spinach,Japanese,,"vegetable, leaf green, asian",spinach_savoy.jpeg,
Spinach,Kangkong,,"vegetable, leaf green",spinach_savoy.jpeg,
Spinach,Malabar,,"vegetable, leaf green",spinach_savoy.jpeg,
Spinach,New Zealand,,"vegetable, leaf green",spinach_savoy.jpeg,
Spinach,Orach (Mountain Spinach),,"vegetable, leaf green",spinach_savoy.jpeg,
Spinach,River Spinach (Morning Glory),,"vegetable, leaf green, asian",spinach_savoy.jpeg,
Spinach,Savoy,,"vegetable, leaf green",spinach_savoy.jpeg,spinach_savoy.jpeg
Spinach,Space,,"vegetable, leaf green",spinach_savoy.jpeg,
Spinach,Teton,,"vegetable, leaf green",spinach_savoy.jpeg,
Spinach,Tyee,,"vegetable, leaf green",spinach_savoy.jpeg,
Sprouts,Alfalfa,,vegetable,sprouts.jpeg,
Sprouts,Bamboo Shoots,,"vegetable, asian",sprouts.jpeg,
Sprouts,Microgreens,,vegetable,sprouts.jpeg,
Sprouts,Mung Bean,,vegetable,sprouts.jpeg,
Sprouts,Soybean,,vegetable,sprouts.jpeg,
Squash,Acorn,,vegetable,squash.jpeg,
Squash,Ambercup,,vegetable,squash.jpeg,
Squash,Autumn Cup,,vegetable,squash.jpeg,
Squash,Banana,,vegetable,squash.jpeg,
Squash,Butternut,,vegetable,squash.jpeg,
Squash,Calabaza,,vegetable,squash.jpeg,
Squash,Carnival,,vegetable,squash.jpeg,
Squash,Cousa,,vegetable,squash.jpeg,
Squash,Delicata,,vegetable,squash.jpeg,
Squash,Fairytale,,vegetable,squash.jpeg,
Squash,Gold Nugget,,vegetable,squash.jpeg,
Squash,Hubbard,,vegetable,squash.jpeg,
Squash,Kabocha,,vegetable,squash.jpeg,
Squash,Luffa,,vegetable,squash.jpeg,
Squash,Pattypan,,vegetable,squash.jpeg,
Squash,Pumpkin,,vegetable,squash.jpeg,
Squash,Spaghetti,,vegetable,squash.jpeg,
Squash,Sweet Dumpling,,vegetable,squash.jpeg,
Squash,Tromboncino,,vegetable,squash.jpeg,
Squash,Turban,,vegetable,squash.jpeg,
Squash,Yellow Crookneck,,vegetable,squash.jpeg,
Squash,Yellow Summer,,vegetable,squash.jpeg,
Squash,Zucchini,,vegetable,squash.jpeg,
Swiss Chard,Golden,,"vegetable, leaf greens",swisschard.jpeg,
Swiss Chard,Mixed,,"vegetable, leaf greens",swisschard.jpeg,
Swiss Chard,Orange,,"vegetable, leaf greens",swisschard.jpeg,
Swiss Chard,Pink,,"vegetable, leaf greens",swisschard.jpeg,
Swiss Chard,Red,,"vegetable, leaf greens",swisschard.jpeg,
Swiss Chard,White,,"vegetable, leaf greens",swisschard.jpeg,
Tomatoes,Beefsteak,,fruit,tomatoes.jpeg,
Tomatoes,Black,,fruit,tomatoes.jpeg,
Tomatoes,Cherry,Orange,fruit,tomatoes.jpeg,
Tomatoes,Cherry,Red,fruit,tomatoes.jpeg,
Tomatoes,Cherry,Yellow,fruit,tomatoes.jpeg,
Tomatoes,Green,,fruit,tomatoes.jpeg,
Tomatoes,Heirloom,Large,fruit,tomatoes.jpeg,
Tomatoes,Heirloom,Small,fruit,tomatoes.jpeg,
Tomatoes,Husk,,fruit,tomatoes.jpeg,
Tomatoes,Purple,,fruit,tomatoes.jpeg,
Tomatoes,Roma,,fruit,tomatoes.jpeg,
Tomatoes,Standard,,fruit,tomatoes.jpeg,
Tomatoes,Tomatillo,,fruit,tomatoes.jpeg,
Tomatoes,Tree,,fruit,tomatoes.jpeg,
Turnips,Purple-Top White Globe,,vegetable,turnips_pgwt.jpeg,turnips_pgwt.jpeg
Turnips,Shogoin (Japanese),,vegetable,turnips_pgwt.jpeg,
Turnips,Tokyo Cross,,vegetable,turnips_pgwt.jpeg,
